"","start_time","haul","stationid","stratum","start_latitude","start_longitude","end_latitude","end_longitude","gear_depth","bottom_depth","surface_temperature","gear_temperature"
"6121",1996-06-16 20:44:00,98,"169-84",121,55.83197,-156.0228,55.81866,-156.0163,112,112,8.5,5.8
"6122",1996-06-18 06:57:16,99,"171-83",22,55.77062,-155.8784,55.78243,-155.8868,90,90,9.1,7.6
"6123",1990-07-16 09:00:00,128,"159-104",121,56.71067,-156.83217,56.72467,-156.87883,106,106,NA,NA
"6124",1990-07-16 13:00:00,129,"165-107",121,56.85667,-156.35317,56.849,-156.31283,183,183,NA,NA
"6125",1990-07-16 15:00:00,130,"166-108",121,56.91983,-156.2845,56.89233,-156.30167,174,174,NA,NA
"6126",1990-07-17 08:00:00,131,"166-119",20,57.38583,-156.31217,57.39517,-156.28583,20,20,NA,NA
"6127",1990-07-17 11:00:00,132,"167-117",20,57.27583,-156.1655,57.28733,-156.1875,188,188,NA,NA
"6128",1990-07-17 14:00:00,133,"173-114",220,57.12883,-155.674,57.13917,-155.69117,278,278,NA,NA
"6129",1990-07-17 17:00:00,134,"170-114",121,57.14867,-155.99383,57.17083,-155.98467,199,199,NA,NA
"6130",1990-07-18 10:00:00,135,"197-136",132,58.163,-153.77017,58.14083,-153.75833,194,194,NA,NA
"6131",1990-07-18 12:00:00,136,"196-131",121,57.945,-153.79667,57.9305,-153.824,199,199,NA,NA
"6132",1990-07-24 11:00:00,137,"210-131",30,57.937,-152.65283,57.96317,-152.6465,115,115,9.2,NA
"6133",1990-07-24 15:00:00,138,"212-133",30,58.0345,-152.511,58.04717,-152.485,194,194,10.2,NA
"6134",1990-07-25 08:00:00,139,"217-132",130,57.97017,-152.1005,57.96967,-152.07767,176,176,9.7,NA
"6135",1990-07-25 12:00:00,140,"226-134",130,58.08833,-151.38333,58.086,-151.3305,134,134,10.8,NA
"6136",1990-07-25 15:00:00,141,"227-135",130,58.09217,-151.27817,58.107,-151.28067,150,150,10.1,NA
"6137",1990-07-25 17:00:00,142,"229-135",130,58.10033,-151.10617,58.13117,-151.11183,132,132,11,NA
"6138",1990-07-25 21:00:00,143,"223-133",31,57.99117,-151.57433,58.01117,-151.53617,101,101,10.6,NA
"6139",1990-07-27 17:00:00,144,"216-121",31,57.49483,-152.16533,57.49583,-152.16483,59,59,NA,NA
"6140",1990-07-27 18:00:00,145,"216-122",31,57.51067,-152.13883,57.50567,-152.14467,57,57,9.2,NA
"6141",1990-07-28 08:00:00,146,"200-100",130,56.51667,-153.51667,56.55333,-153.41667,93,93,NA,NA
"6142",1990-07-28 12:00:00,147,"194-95",31,56.32783,-153.96817,56.31433,-154.01117,106,106,11.8,NA
"6143",1990-07-28 14:00:00,148,"193-94",122,56.24533,-154.09483,56.2745,-154.08667,132,132,NA,NA
"6144",1990-07-29 07:00:00,149,"194-111",22,57.0215,-153.95967,56.99833,-153.98033,154,154,11.3,NA
"6145",1990-07-29 11:00:00,150,"189-107",22,56.842,-154.41283,56.86017,-154.43517,60,60,10.9,NA
"6146",1990-07-29 16:00:00,151,"184-116",22,57.22933,-154.79617,57.22783,-154.7955,73,73,11.1,NA
"6147",1990-07-29 18:00:00,152,"181-112",220,57.074,-155.03267,57.05733,-155.06217,207,207,10.8,NA
"6148",1990-07-29 21:00:00,153,"178-107",220,56.87267,-155.2695,56.85083,-155.293,229,229,NA,NA
"6149",1990-07-30 07:00:00,154,"179-106",121,56.8195,-155.2155,56.80917,-155.25817,192,192,11.5,NA
"6150",1990-07-30 09:00:00,155,"180-104",22,56.70933,-155.15367,56.735,-155.16983,77,77,11.5,NA
"6151",1990-07-30 12:00:00,156,"180-103",22,56.64567,-155.17167,56.67317,-155.17517,66,66,10.6,NA
"6152",1990-07-30 15:00:00,157,"177-99",22,56.44833,-155.34467,56.47983,-155.34917,51,51,9.9,NA
"6153",1990-07-30 18:00:00,158,"183-98",22,56.42217,-154.91533,56.43433,-154.91633,22,22,NA,NA
"6154",1990-08-01 15:00:00,159,"183-88",122,55.98167,-154.87967,56.006,-154.88817,155,155,10.8,NA
"6155",1990-08-01 18:00:00,160,"183-86",221,55.929,-154.865,55.91033,-154.9055,252,252,11.3,NA
"6156",1990-08-02 09:00:00,161,"193-86",320,55.9255,-154.03333,55.92317,-154.08267,382,382,10.7,NA
"6157",1990-08-02 12:00:00,162,"196-87",134,55.96,-153.8005,55.96033,-153.85783,143,143,11.1,NA
"6158",1990-08-02 16:00:00,163,"195-93",134,56.20317,-153.8685,56.23583,-153.87067,121,121,11.4,NA
"6159",1990-08-03 08:00:00,164,"200-110",30,56.97517,-153.4615,56.96233,-153.47817,124,124,11.2,NA
"6160",1990-08-03 09:00:00,165,"200-109",30,56.93583,-153.48733,56.92417,-153.44533,135,135,10.7,NA
"6161",1990-08-03 13:00:00,166,"206-111",30,57.00283,-153.00467,57.002,-153.0355,75,75,11.2,NA
"6162",1990-08-03 17:00:00,167,"206-114",30,57.17333,-153.0345,57.17467,-152.99117,121,121,10.5,NA
"6163",1990-08-03 20:00:00,168,"207-116",30,57.25883,-152.92017,57.24167,-152.90467,97,97,10.3,NA
"6164",1990-08-04 09:00:00,169,"212-113",130,57.1205,-152.45983,57.11267,-152.47917,126,126,10.6,NA
"6165",1990-08-04 13:00:00,170,"203-108",130,56.87267,-153.251,56.87567,-153.252,174,174,NA,NA
"6166",1990-08-04 16:00:00,171,"202-102",130,56.6295,-153.283,56.63,-153.2655,144,144,11.8,NA
"6167",1990-08-05 07:00:00,172,"211-109",130,56.949,-152.53383,56.929,-152.567,157,157,10.5,NA
"6168",1990-08-05 11:00:00,173,"212-105",130,56.78233,-152.5105,56.7545,-152.496,146,146,10.7,NA
"6169",1990-08-05 14:00:00,174,"211-103",130,56.67567,-152.53383,56.65967,-152.55083,135,135,NA,NA
"6170",1990-08-05 16:00:00,175,"212-102",130,56.62417,-152.54333,56.6125,-152.5095,155,155,12,NA
"6171",1990-08-05 19:00:00,176,"218-99",231,56.46617,-152.01933,56.48883,-152.00567,245,245,11.9,NA
"6172",1990-08-05 21:00:00,177,"218-98",530,56.42667,-151.99367,56.42883,-151.9935,452,452,NA,NA
"6173",1990-08-06 07:00:00,178,"216-116",31,57.24283,-152.123,57.22467,-152.19533,77,77,10.3,NA
"6174",1999-05-18 21:40:06,11,"49-26",410,53.3612,-165.9673,53.35435,-165.9882,516,516,4.2,4.1
"6175",1999-05-19 16:02:32,12,"57-44",10,54.13181,-165.296,54.13375,-165.321,64,64,3.6,3.7
"6176",1999-05-19 18:30:07,13,"59-45",10,54.16525,-165.1615,54.16531,-165.1396,60,60,3.6,3.7
"6177",1999-05-20 10:04:36,14,"62-47",11,54.24353,-164.9203,54.24198,-164.8978,56,56,3.6,3.6
"6178",1999-05-20 13:10:19,15,"59-39",10,53.9049,-165.1265,53.91514,-165.1411,91,91,3.5,3.5
"6179",1999-05-20 14:42:38,16,"57-40",10,53.95372,-165.2959,53.95478,-165.3198,97,97,3.7,3.5
"6180",1999-05-21 07:22:19,17,"52-35",10,53.74429,-165.7129,53.75785,-165.7156,82,82,4,3.5
"6181",1999-05-21 11:47:36,18,"58-31",410,53.57936,-165.1974,53.5776,-165.1727,535,535,4.1,4.1
"6182",1999-05-21 14:59:29,19,"64-35",111,53.74158,-164.73,53.74443,-164.7087,127,127,4.4,4.6
"6183",1999-05-21 17:30:07,20,"67-38",11,53.86126,-164.4605,53.85908,-164.4841,92,92,4.5,4.1
"6184",1999-05-22 07:19:46,21,"67-44",11,54.12133,-164.4687,54.12193,-164.4928,82,82,4.2,3.4
"6185",1999-05-22 09:43:03,22,"70-47",11,54.252,-164.2406,54.24261,-164.2236,73,73,3.9,2.9
"6186",1999-05-22 12:23:09,23,"74-53",11,54.49784,-163.8838,54.49718,-163.9071,96,96,2.8,2.7
"6187",1999-05-22 15:05:38,24,"77-50",11,54.36924,-163.6577,54.37015,-163.6353,107,107,3.4,3.5
"6188",1999-05-22 20:24:29,25,"79-39",111,53.89341,-163.5191,53.90031,-163.5002,94,94,5,4.2
"6189",1999-05-23 12:19:55,26,"88-47",11,54.23967,-162.7114,54.24317,-162.7336,68,68,3.9,3.2
"6190",1999-05-23 17:29:06,27,"99-49",11,54.3215,-161.8107,54.33331,-161.819,72,72,4.5,2.9
"6191",1999-05-23 20:08:20,28,"98-44",11,54.1185,-161.9145,54.119,-161.9124,92,92,NA,NA
"6192",1999-05-23 20:42:06,29,"98-44",11,54.11872,-161.9088,54.12103,-161.8911,90,90,4.3,3.2
"6193",1999-05-24 07:51:55,30,"102-42",510,54.03724,-161.5762,54.02908,-161.5995,823,823,5.4,3.3
"6194",1999-05-24 11:07:09,31,"103-45",310,54.17958,-161.4751,54.16784,-161.4876,348,348,3.9,4.5
"6195",1999-05-24 14:51:27,32,"106-48",310,54.26654,-161.2226,54.26553,-161.2,366,366,5.7,4.7
"6196",1999-05-25 07:10:09,33,"82-60",12,54.78766,-163.2426,54.79562,-163.2185,74,74,3.1,2.6
"6197",1999-05-25 11:47:39,34,"90-62",12,54.89721,-162.5311,54.88289,-162.5299,25,25,3.6,3.5
"6198",1999-05-25 15:21:28,35,"89-70",12,55.24356,-162.6157,55.22912,-162.6339,24,24,4,2.4
"6199",1999-05-26 07:10:01,36,"106-73",12,55.32967,-161.2769,55.32865,-161.2548,39,39,4,3.2
"6200",1999-05-26 12:35:44,37,"110-57",110,54.64717,-160.9203,54.64701,-160.9449,104,104,5,3.5
"6201",1999-05-26 13:53:13,38,"111-57",110,54.64948,-160.8161,54.64882,-160.838,106,106,4.7,4
"6202",1999-05-27 07:10:49,39,"121-63",13,54.89801,-160.0071,54.90783,-159.9928,57,57,4.2,3.2
"6203",1999-05-27 10:15:11,40,"116-65",13,55.00985,-160.4144,54.99979,-160.4304,99,99,4.4,2.7
"6204",1999-05-27 15:11:16,41,"116-79",12,55.58469,-160.3946,55.59292,-160.3755,34,34,4.5,3.1
"6205",1999-05-30 07:18:07,42,"129-77",112,55.52038,-159.3505,55.51923,-159.3754,108,108,5,2.7
"6206",1999-05-30 11:45:08,43,"132-67",13,55.10015,-159.0849,55.08892,-159.0971,79,79,4,2.9
"6207",1999-05-30 15:09:02,44,"127-64",13,54.94748,-159.5562,54.94553,-159.5323,55,55,4.5,4.2
"6208",1999-05-30 16:39:44,45,"126-64",13,54.96328,-159.6101,54.96079,-159.5856,55,55,4.3,4.1
"6209",1999-05-30 21:23:04,46,"124-54",111,54.53052,-159.7948,54.53272,-159.7717,102,102,4.4,3.1
"6210",1999-05-31 07:16:52,47,"134-65",13,55.02311,-158.9343,55.00772,-158.9336,81,81,4.2,2.9
"6211",1999-05-31 10:19:11,48,"137-58",122,54.69878,-158.6968,54.70657,-158.6783,102,102,4.5,3.2
"6212",1999-05-31 12:32:57,49,"135-57",122,54.64947,-158.8211,54.65042,-158.8461,103,103,4.7,3.2
"6213",1999-05-31 14:57:37,50,"137-54",320,54.5445,-158.6709,54.53793,-158.6896,437,437,4.7,4.1
"6214",1999-05-31 19:10:08,51,"145-58",320,54.69428,-158.0053,54.69287,-158.0292,374,374,5,4.2
"6215",1999-06-01 07:57:50,52,"146-58",320,54.69958,-157.9598,54.70232,-157.9354,380,380,5,4.3
"6216",1999-06-01 09:50:58,53,"147-59",221,54.76575,-157.8882,54.75436,-157.9005,278,278,4.6,4.9
"6217",1999-06-01 11:27:34,54,"147-61",122,54.83751,-157.8577,54.8283,-157.8744,146,146,4.7,4.2
"6218",1999-06-01 13:44:25,55,"149-61",320,54.82841,-157.6712,54.82438,-157.6945,327,327,4.9,4.4
"6219",1999-06-01 16:29:21,56,"152-61",420,54.84837,-157.434,54.84188,-157.4547,527,527,6,3.9
"6220",1999-06-02 07:14:54,57,"149-63",122,54.93254,-157.6746,54.92418,-157.6919,130,130,4.8,4.7
"6221",1999-06-02 10:01:27,58,"146-67",21,55.08369,-157.9686,55.08444,-157.9644,79,79,4.9,4
"6222",1999-06-02 11:23:35,59,"146-67",21,55.10559,-157.9594,55.11121,-157.9373,78,78,5,4
"6223",1999-06-02 15:53:32,60,"155-64",320,54.96684,-157.2281,54.97881,-157.2161,308,308,5.8,4.4
"6224",1999-06-03 07:37:39,61,"158-64",520,54.97553,-156.9069,54.9625,-156.9148,788,788,6.4,3.3
"6225",1993-07-09 19:00:00,144,"170-85",22,55.8705,-155.95867,55.88717,-155.98983,88,88,9.9,6.6
"6226",1993-07-09 20:00:00,145,"170-84",22,55.82683,-155.929,55.8505,-155.922,84,84,9.8,7.2
"6227",1993-07-10 08:00:00,146,"170-89",22,56.024,-155.9665,56.0265,-155.91967,73,73,9.8,7.3
"6228",1993-07-10 12:00:00,147,"167-88",220,56.02983,-156.23867,56.0075,-156.25167,210,210,9.9,5.5
"6229",1993-07-10 14:00:00,148,"162-90",121,56.11283,-156.58367,56.09383,-156.57767,196,196,9.8,5
"6230",1993-07-10 17:00:00,149,"166-94",220,56.25783,-156.30067,56.23433,-156.2995,273,273,10.1,5.4
"6231",1993-07-10 20:00:00,150,"162-93",121,56.21367,-156.59383,56.239,-156.5965,176,176,10.3,5.1
"6232",1993-07-11 08:00:00,151,"156-92",21,56.20167,-157.07183,56.1775,-157.0935,95,95,9.9,6.2
"6233",1993-07-11 12:00:00,152,"157-96",120,56.33233,-157.08783,56.33533,-157.04083,174,174,10.3,5
"6234",1993-07-11 13:00:00,153,"158-97",120,56.41233,-156.91167,56.39233,-156.91233,121,121,10.7,5.1
"6235",1993-07-11 16:00:00,154,"160-101",121,56.56767,-156.7805,56.57017,-156.824,113,113,10.8,5.5
"6236",1993-07-11 18:00:00,155,"162-101",121,56.5965,-156.59533,56.58,-156.626,155,155,11.8,4.9
"6237",1993-07-12 09:00:00,156,"168-111",20,57.0495,-156.14117,57.02433,-156.1355,91,91,11.2,6.6
"6238",1993-07-12 11:00:00,157,"168-109",220,56.92667,-156.08267,56.90633,-156.11467,210,210,11.8,5
"6239",1993-07-12 14:00:00,158,"166-103",121,56.683,-156.2705,56.6815,-156.23183,194,194,11.7,4.9
"6240",1993-07-12 17:00:00,159,"170-106",220,56.77783,-155.956,56.79483,-155.92533,304,304,11.8,5.3
"6241",1993-07-12 19:00:00,160,"172-109",220,56.95717,-155.79483,56.93233,-155.817,298,298,11.2,5.3
"6242",1993-07-13 07:00:00,161,"179-113",220,57.07767,-155.21033,57.10533,-155.203,241,241,10.9,5.3
"6243",1993-07-13 09:00:00,162,"177-116",220,57.22183,-155.3865,57.24833,-155.39433,256,256,12.1,5.3
"6244",1993-07-13 11:00:00,163,"177-119",220,57.3805,-155.4055,57.404,-155.40617,267,267,11.2,5.3
"6245",1993-07-13 16:00:00,164,"168-119",20,57.392,-156.13783,57.3925,-156.10617,31,31,10,8.7
"6246",1993-07-13 18:00:00,165,"172-122",20,57.5105,-155.79583,57.51267,-155.75917,35,35,11.1,8.6
"6247",1993-07-14 07:00:00,166,"175-126",20,57.6985,-155.56867,57.691,-155.55883,22,22,10.9,10.1
"6248",1993-07-14 10:00:00,167,"182-125",232,57.6465,-154.98567,57.6685,-154.96033,240,240,11.5,5.3
"6249",1993-07-14 13:00:00,168,"185-119",35,57.39233,-154.74067,57.4145,-154.738,37,37,12.1,9.3
"6250",1993-07-14 15:00:00,169,"187-124",35,57.596,-154.51483,57.589,-154.5525,71,71,12.4,6.6
"6251",1993-07-14 18:00:00,170,"189-127",232,57.74717,-154.37433,57.7705,-154.357,205,205,11.9,5
"6252",1993-07-15 09:00:00,171,"191-131",232,57.95733,-154.24383,57.933,-154.2575,216,216,12,5
"6253",1993-07-15 11:00:00,172,"196-133",121,58.0185,-153.815,58.01917,-153.81217,198,198,11.9,5
"6254",1993-07-15 12:00:00,173,"196-133",121,58.035,-153.74867,58.02333,-153.78967,199,199,11.7,5
"6255",1993-07-18 12:00:00,174,"213-118",31,57.33983,-152.43967,57.31817,-152.4205,71,71,11.9,8.4
"6256",1993-07-18 16:00:00,175,"212-118",31,57.3245,-152.5015,57.314,-152.46117,101,101,11.7,8.1
"6257",1993-07-18 20:00:00,176,"209-121",30,57.46933,-152.75067,57.45533,-152.70733,91,91,13.9,7.2
"6258",1993-07-19 07:00:00,177,"211-120",30,57.4015,-152.58817,57.4205,-152.62367,99,99,12.9,7
"6259",1993-07-19 11:00:00,178,"212-112",130,57.066,-152.4685,57.0585,-152.4325,148,148,12.4,5.7
"6260",1993-07-19 15:00:00,179,"214-112",31,57.07983,-152.30733,57.05767,-152.29417,79,79,12.2,6.7
"6261",1993-07-19 17:00:00,180,"218-114",31,57.15267,-151.994,57.17117,-151.96083,71,71,11.9,7.5
"6262",1993-07-19 20:00:00,181,"216-116",31,57.24067,-152.1625,57.21933,-152.1365,82,82,12.5,7.3
"6263",1993-07-20 07:00:00,182,"211-112",130,57.06083,-152.62583,57.05017,-152.584,143,143,11.9,5.7
"6264",1993-07-20 09:00:00,183,"209-114",130,57.1285,-152.7495,57.1485,-152.78067,144,144,10.7,5.7
"6265",1993-07-20 14:00:00,184,"200-106",30,56.7965,-153.492,56.77217,-153.5165,79,79,9.8,6.7
"6266",1993-07-20 19:00:00,185,"200-108",130,56.86967,-153.44233,56.88833,-153.4685,124,124,10.6,6.4
"6267",1993-07-21 08:00:00,186,"201-114",30,57.13333,-153.37483,57.1355,-153.37133,112,112,9.5,6.4
"6268",1993-07-21 12:00:00,187,"200-109",30,56.92883,-153.4925,56.94983,-153.52,135,135,10.4,6.2
"6269",1993-07-21 17:00:00,188,"191-105",22,56.77383,-154.23317,56.75617,-154.2725,55,55,9.8,9.3
"6270",1993-07-21 20:00:00,189,"187-109",22,56.92733,-154.5895,56.90867,-154.55767,33,33,11.6,11.3
"6271",1993-07-21 21:00:00,190,"185-111",22,57.0085,-154.728,56.989,-154.75783,51,51,12.1,8.9
"6272",1993-07-22 07:00:00,191,"183-110",22,56.9805,-154.90767,56.99583,-154.88633,80,80,11.1,8.1
"6273",1993-07-22 11:00:00,192,"181-108",22,56.8945,-155.045,56.9165,-155.02833,84,84,10,7.2
"6274",1993-07-22 16:00:00,193,"182-105",22,56.73683,-155.01567,56.7555,-154.984,57,57,10,9.4
"6275",1996-06-18 09:26:05,100,"173-79",122,55.60733,-155.7242,55.60733,-155.7224,138,138,NA,8.2
"6276",1996-06-18 10:21:26,101,"173-79",122,55.61536,-155.6751,55.6021,-155.6742,149,149,8.2,5.4
"6277",1996-06-18 14:54:50,102,"175-78",320,55.57199,-155.535,55.58344,-155.5183,362,362,NA,4.2
"6278",1996-06-18 17:34:14,103,"179-81",221,55.70127,-155.2235,55.70694,-155.2028,256,256,NA,NA
"6279",1996-06-18 18:45:01,104,"179-82",122,55.72565,-155.2339,55.73071,-155.212,176,176,8,5.5
"6280",1996-06-18 20:53:26,105,"178-85",22,55.8553,-155.3114,55.85664,-155.2865,55,55,7.4,7.1
"6281",1996-06-18 22:11:38,106,"176-85",22,55.86182,-155.4326,55.86541,-155.4337,42,42,7.5,7.4
"6282",1996-06-19 07:27:05,107,"184-115",22,57.189,-154.8261,57.20255,-154.8258,79,79,8.2,6
"6283",1996-06-19 09:04:37,108,"182-116",220,57.24206,-155.0037,57.2552,-155.004,201,201,8.4,5.2
"6284",1996-06-19 11:16:33,109,"177-118",220,57.3325,-155.3758,57.343,-155.4033,256,256,NA,NA
"6285",1996-06-19 14:09:10,110,"178-123",232,57.56304,-155.2929,57.57413,-155.2747,279,279,8.7,5.4
"6286",1996-06-19 17:26:18,111,"173-121",121,57.48612,-155.6802,57.47604,-155.6965,123,123,9.1,4.6
"6287",1996-06-19 22:05:35,112,"174-109",220,56.94254,-155.6459,56.93153,-155.6308,282,282,7.9,5.3
"6288",1996-06-20 07:37:15,113,"184-122",121,57.49521,-154.7769,57.50519,-154.7599,180,180,8.8,4.7
"6289",1996-06-20 11:03:08,114,"187-130",232,57.88292,-154.5783,57.89275,-154.5608,246,246,8.4,5.2
"6290",1996-06-20 14:01:01,115,"189-135",20,58.10364,-154.3988,58.09012,-154.3927,135,135,9.2,5.2
"6291",1996-06-20 18:47:46,116,"195-123",35,57.55627,-153.8929,57.57035,-153.8998,108,108,8.7,5.2
"6292",1996-06-21 06:44:32,117,"195-141",132,58.39995,-153.8804,58.40806,-153.86,129,129,8.8,5.9
"6293",1996-06-21 09:07:05,118,"199-144",132,58.53176,-153.577,58.53824,-153.556,117,117,8.2,6
"6294",1996-06-21 11:32:52,119,"204-147",132,58.66413,-153.1681,58.67475,-153.1521,165,165,NA,NA
"6295",1996-06-21 14:22:15,120,"207-141",35,58.3958,-152.9327,58.41327,-152.9255,52,52,10.3,6
"6296",1996-06-21 16:50:12,121,"209-146",132,58.64102,-152.7632,58.65225,-152.7434,190,190,9.5,4.8
"6297",1996-06-21 19:45:09,122,"212-147",30,58.66923,-152.4405,58.67262,-152.4625,70,70,6.5,5.5
"6298",1996-06-22 07:37:31,123,"216-136",30,58.14282,-152.1513,58.14981,-152.173,53,53,7.6,7
"6299",1996-06-22 09:55:47,124,"217-135",30,58.11068,-152.0805,58.10816,-152.0564,68,68,7.4,6.7
"6300",1996-06-22 11:52:09,125,"216-133",130,58.02039,-152.154,58.02793,-152.1328,154,154,7.3,5.6
"6301",1996-06-25 12:38:22,126,"214-126",30,57.70116,-152.3112,57.7126,-152.2981,144,144,NA,NA
"6302",1996-06-25 17:46:13,127,"221-122",130,57.53235,-151.7604,57.52575,-151.7408,144,144,NA,NA
"6303",1996-06-26 06:49:22,128,"221-120",31,57.43438,-151.7313,57.41988,-151.7304,66,66,8.8,6.6
"6304",1996-06-26 10:57:55,129,"218-119",31,57.39382,-151.9934,57.38065,-151.9924,73,73,8.2,NA
"6305",1996-06-26 15:33:03,130,"213-110",130,56.98967,-152.4125,56.97458,-152.4183,120,120,9.6,NA
"6306",1996-06-26 18:36:46,131,"209-114",30,57.15262,-152.7442,57.15482,-152.7191,145,145,8.9,5.4
"6307",1996-06-27 07:28:06,132,"201-113",30,57.13334,-153.3814,57.12351,-153.3981,124,124,10.1,5.3
"6308",1996-06-27 10:41:00,133,"203-108",130,56.87348,-153.2157,56.88603,-153.2083,167,167,9.6,4.5
"6309",1996-06-27 13:27:49,134,"199-105",130,56.73069,-153.5453,56.73444,-153.5707,156,156,9.4,5
"6310",1996-06-27 16:41:06,135,"193-103",22,56.64535,-154.0449,56.64781,-154.0709,36,36,8.6,8
"6311",1996-06-28 06:51:50,136,"180-106",22,56.78259,-155.1422,56.79509,-155.1283,86,86,9.3,5
"6312",1996-06-28 10:31:31,137,"182-104",22,56.69205,-155.0075,56.70541,-155.0027,45,45,9,8.2
"6313",1996-06-28 12:15:09,138,"184-103",22,56.64685,-154.8072,56.65167,-154.7805,27,27,9.2,9.3
"6314",1996-06-28 14:30:41,139,"182-105",22,56.75274,-154.9988,56.73866,-155.0034,55,55,9.4,7.8
"6315",1996-06-28 20:32:34,140,"187-96",22,56.35669,-154.5725,56.34634,-154.5866,38,38,10.5,7.8
"6316",1996-06-29 07:05:35,141,"186-92",22,56.17022,-154.6567,56.16907,-154.6828,100,100,9.5,5.7
"6317",1996-06-29 09:25:07,142,"189-95",22,56.29726,-154.4138,56.30444,-154.3913,87,87,9.6,5.9
"6318",1996-06-29 11:24:56,143,"190-93",122,56.21509,-154.3045,56.22381,-154.2832,131,131,9.6,5.6
"6319",1996-06-29 14:45:51,144,"187-88",320,55.99603,-154.5755,55.99859,-154.5532,415,415,9.2,4.8
"6320",1996-06-29 18:14:07,145,"193-87",221,55.97573,-154.0725,55.97355,-154.0506,281,281,9.4,4.9
"6321",1996-06-29 20:20:19,146,"196-90",134,56.06734,-153.7896,56.0805,-153.8048,183,183,9.9,NA
"6322",1996-06-30 06:49:58,147,"196-96",31,56.3478,-153.8224,56.3531,-153.7979,86,86,10,5.8
"6323",1996-06-30 09:24:04,148,"201-93",134,56.21318,-153.4045,56.20479,-153.4256,122,122,9.4,5.8
"6324",1996-06-30 16:06:33,149,"214-101",31,56.56662,-152.2784,56.56952,-152.285,85,85,10.3,6.3
"6325",1990-08-06 11:00:00,179,"221-112",31,57.09367,-151.72083,57.08133,-151.73267,77,77,9.6,NA
"6326",1990-08-06 13:00:00,180,"223-111",134,57.02367,-151.5615,57.04983,-151.56817,128,128,10.9,NA
"6327",1990-08-08 15:00:00,181,"220-124",130,57.59417,-151.811,57.5815,-151.777,141,141,10.1,NA
"6328",1990-08-08 20:00:00,182,"223-123",31,57.57333,-151.5525,57.58167,-151.56483,77,77,10.1,NA
"6329",1990-08-09 07:00:00,183,"234-118",231,57.36033,-150.60317,57.34333,-150.65533,251,251,12.2,NA
"6330",1990-08-09 12:00:00,184,"225-120",130,57.40833,-151.39433,57.432,-151.4225,170,170,11,5.4
"6331",1990-08-09 16:00:00,185,"225-122",31,57.51733,-151.419,57.53417,-151.44433,79,79,11.2,NA
"6332",1990-08-09 18:00:00,186,"227-129",31,57.84667,-151.23283,57.854,-151.27933,66,66,9.4,NA
"6333",1990-08-10 07:00:00,187,"232-129",31,57.85167,-150.77983,57.85133,-150.8245,80,80,NA,NA
"6334",1990-08-12 08:00:00,188,"202-138",132,58.22167,-153.339,58.24883,-153.30533,218,218,10.1,4.6
"6335",1990-08-12 13:00:00,189,"206-144",132,58.50483,-153.00283,58.52983,-152.978,168,168,10.8,4.6
"6336",1990-08-12 16:00:00,190,"208-147",132,58.67917,-152.85367,58.689,-152.845,155,155,10.6,NA
"6337",1990-08-12 18:00:00,191,"210-148",132,58.69183,-152.6935,58.72083,-152.67767,205,205,11,NA
"6338",1990-08-13 12:00:00,192,"212-155",132,59.0585,-152.49317,59.05767,-152.44067,137,137,11.2,NA
"6339",1990-08-13 15:00:00,193,"210-160",32,59.29017,-152.6245,59.27567,-152.663,70,70,12,10
"6340",1990-08-13 19:00:00,194,"205-159",32,59.2495,-153.04117,59.236,-153.07033,66,66,11.8,9.7
"6341",1990-08-13 20:00:00,195,"205-163",32,59.46167,-153.10067,59.44967,-153.10883,40,40,11.6,10.7
"6342",1990-08-14 07:00:00,196,"207-155",132,59.05067,-152.90817,59.05233,-152.90117,148,148,11.5,6.5
"6343",1990-08-14 13:00:00,197,"205-151",132,58.87417,-153.06533,58.84967,-153.08433,161,161,10.4,6
"6344",1990-08-14 15:00:00,198,"203-147",132,58.707,-153.20733,58.68117,-153.212,165,165,12.7,NA
"6345",1990-08-14 18:00:00,199,"202-146",132,58.6265,-153.34367,58.64333,-153.29883,130,130,12.1,NA
"6346",1990-08-14 21:00:00,200,"198-143",20,58.519,-153.66517,58.50117,-153.69317,86,86,11.7,NA
"6347",1990-08-15 08:00:00,201,"195-142",20,58.42933,-153.90217,58.42633,-153.84633,88,88,12.4,8.7
"6348",1990-08-15 14:00:00,202,"186-128",232,57.80683,-154.659,57.784,-154.63617,227,227,12.8,4.8
"6349",1990-08-15 17:00:00,203,"188-126",232,57.69,-154.46833,57.71217,-154.4365,207,207,12.9,4.8
"6350",1990-08-15 20:00:00,204,"192-128",232,57.79467,-154.18383,57.81967,-154.15783,232,232,13.5,4.7
"6351",1990-08-18 11:00:00,205,"220-133",130,57.99333,-151.8855,58.01483,-151.84767,152,152,10.3,6
"6352",1990-08-18 17:00:00,206,"218-135",30,58.12833,-152.01633,58.125,-152.00783,57,57,8.3,NA
"6353",1990-08-19 07:00:00,207,"229-136",130,58.16283,-151.06133,58.165,-151.083,126,126,10.8,NA
"6354",1990-08-19 10:00:00,208,"231-136",130,58.16867,-150.91683,58.1705,-150.945,150,150,11.9,5.5
"6355",1990-08-19 12:00:00,209,"236-134",130,58.08883,-150.491,58.08433,-150.46017,181,181,11.6,NA
"6356",1990-08-19 16:00:00,210,"234-133",130,57.99883,-150.64233,58.0235,-150.62417,134,134,11.9,5.5
"6357",1990-08-19 20:00:00,211,"239-127",130,57.74433,-150.29783,57.7455,-150.29267,126,126,NA,NA
